,B_x,B_y,B_z,V_1,V_2,V_3
323,-0.9739214396405242,-1.6868814160380132,0.6492809597603492,0.0,0.0,0.5511811023622037
324,-1.2518170192168703,-2.168210679063044,0.8345446794779129,0.0,0.0,0.7086614173228352
325,-1.5294372773187503,-2.6490630713058856,1.019624851545833,0.0,0.0,0.8661417322834648
326,-1.8067215250263324,-3.129333476473932,1.204481016684221,0.0,0.0,1.0236220472440944
327,-2.08360936815845,-3.6089172887769205,1.3890729121056322,0.0,0.0,1.181102362204724
328,-2.3600407595592414,-4.087710503490049,1.5733605063728269,0.0,0.0,1.3385826771653537
329,-2.6359560507409814,-4.5656098064019845,1.7573040338273196,0.0,0.0,1.4960629921259834
330,-2.9112960427896204,-5.042512661985837,1.9408640285264118,0.0,0.0,1.6535433070866148
331,-3.186002036441874,-5.518317400135233,2.1240013576279146,0.0,0.0,1.8110236220472444
332,-3.460015881245354,-5.992923301312153,2.3066772541635685,0.0,0.0,1.968503937007874
333,-3.7332800237160106,-6.4662306799580715,2.4888533491440064,0.0,0.0,2.1259842519685037
334,-4.005737554410376,-6.93814096602547,2.6704917029402484,0.0,0.0,2.2834645669291334
335,-4.277332253833408,-7.408556784492558,2.851554835888937,0.0,0.0,2.440944881889763
336,-4.548008637106292,-7.877382032730181,3.0320057580708606,0.0,0.0,2.5984251968503926
337,-4.817711997322406,-8.34452195559654,3.2118079982149346,0.0,0.0,2.755905511811024
338,-5.086388447523504,-8.80988321814209,3.3909256316823333,0.0,0.0,2.9133858267716537
339,-5.353984961232478,-9.273373975814335,3.5693233074883177,0.0,0.0,3.0708661417322833
340,-5.620449411483128,-9.73490394205937,3.746966274322085,0.0,0.0,3.228346456692913
341,-5.885730608291972,-10.194384453224966,3.9238204055279775,0.0,0.0,3.3858267716535426
342,-6.149778334521534,-10.651728530677605,4.099852223014353,0.0,0.0,3.5433070866141723
343,-6.4125433800892075,-11.106850940053967,4.275028920059469,0.0,0.0,3.7007874015748037
344,-6.673977574480449,-11.559668247575436,4.449318382986964,0.0,0.0,3.8582677165354333
345,-6.934033817529863,-12.0100988733625,4.622689211686571,0.0,0.0,4.015748031496063
346,-7.192666108438376,-12.458063141693977,4.795110738958915,0.0,0.0,4.173228346456693
347,-7.449829572999634,-12.903483328164516,4.966553048666418,0.0,0.0,4.330708661417322
348,-7.7054804890134285,-13.346283703701934,5.136986992675616,0.0,0.0,4.488188976377952
349,-7.959576309868727,-13.78639057541423,5.306384206579149,0.0,0.0,4.645669291338583
350,-8.212075686283665,-14.223732324244361,5.4747171241891035,0.0,0.0,4.803149606299213
351,-8.462938486194387,-14.658239439418715,5.641958990796255,0.0,0.0,4.960629921259843
352,-8.712125812789335,-15.089844549683427,5.808083875192886,0.0,0.0,5.118110236220472
353,-8.959600020689967,-15.518482451330181,5.973066680459975,0.0,0.0,5.275590551181102
354,-9.205324730283289,-15.944090133020929,6.136883153522189,0.0,0.0,5.4330708661417315
355,-9.449264840215935,-16.366606797428204,6.299509893477287,0.0,0.0,5.590551181102361
356,-9.69138653806349,-16.785973879715005,6.460924358708989,0.0,0.0,5.748031496062993
357,-9.931657309192895,-17.202135062884892,6.621104872795261,0.0,0.0,5.905511811023622
358,-10.170045943839526,-17.615036290039832,6.7800306292263475,0.0,0.0,6.062992125984252
359,-10.406522542424163,-18.02462577358949,6.937681694949436,0.0,0.0,6.2204724409448815
360,-10.64105851913864,-18.430854001461757,7.094039012759089,0.0,0.0,6.377952755905511
361,-10.873626603832232,-18.833673740370042,7.249084402554816,0.0,0.0,6.535433070866141
362,-11.10420084223391,-19.233040036198247,7.402800561489272,0.0,0.0,6.69291338582677
363,-11.33275659454859,-19.6289102115694,7.555171063032391,0.0,0.0,6.8503937007874
364,-11.55927053246815,-20.021243860668577,7.706180354978761,0.0,0.0,7.00787401574803
365,-11.783720634640622,-20.41000284139533,7.855813756427079,0.0,0.0,7.165354330708663
366,-12.00608618064309,-20.795151264924396,8.004057453762053,0.0,0.0,7.3228346456692925
367,-12.22634774350619,-21.176655482757813,8.15089849567079,0.0,0.0,7.480314960629922
368,-12.444487180839747,-21.55448407135402,8.296324787226492,0.0,0.0,7.637795275590552
369,-12.660487624611006,-21.928607814423263,8.440325083074,0.0,0.0,7.7952755905511815
370,-12.874333469628223,-22.29899968298058,8.582888979752143,0.0,0.0,7.952755905511811
371,-13.086010360783817,-22.6656348132503,8.724006907189205,0.0,0.0,8.11023622047244
372,-13.295505179112324,-23.028490482517686,8.863670119408214,0.0,0.0,8.26771653543307
373,-13.502806026719163,-23.387546083024823,9.001870684479435,0.0,0.0,8.4251968503937
374,-13.70790221063722,-23.74278309400939,9.138601473758136,0.0,0.0,8.58267716535433
375,-13.910784225668433,-24.0941850519854,9.273856150445614,0.0,0.0,8.74015748031496
376,-14.11144373626815,-24.44173751936602,9.407629157512096,0.0,0.0,8.897637795275589
377,-14.309873557530123,-24.785428051528562,9.539915705020078,0.0,0.0,9.055118110236219
378,-14.506067635329865,-25.12524616242184,9.670711756886568,0.0,0.0,9.212598425196852
379,-14.700021025684189,-25.461183288815768,9.80001401712279,0.0,0.0,9.370078740157481
380,-14.8917298733842,-25.793232753292674,9.927819915589463,0.0,0.0,9.527559055118111
381,-15.081191389958665,-26.1213897260787,10.054127593305772,0.0,0.0,9.68503937007874
382,-15.268403831024015,-26.445651185812874,10.178935887349336,0.0,0.0,9.84251968503937
383,-15.453366473076612,-26.76601587935015,10.3022443153844,0.0,0.0,10.0
384,-18.783532953203995,29.267626900615724,-17.061619975466435,-9.445395034211865,1.732216413037456,-8.692061335179972
385,-34.76899209663499,-32.26726689768795,-5.264198818740885,-8.984972189303024,-3.544650270785592,7.661756055643021
386,-25.50464350430249,44.54559055392073,-9.651207643391714,-8.291649814302547,7.522056151145758,-8.372767375296746
387,-20.012052644730588,-11.409988487668937,5.893018769215399,-2.1207296740704447,1.697518269814509,5.672593365268131
388,18.200540947528467,19.648646829277933,2.5701680391328523,4.2706502609419985,2.2360168631294606,-4.312649557717565
389,21.278406870948388,-11.617212596712932,1.495053526978011,4.571642037070202,-3.544919182756498,0.3138462190770781
390,35.8006000767002,-22.75462795929761,4.239290396722749,8.851730017750445,-6.226688270966269,1.5449951333350462
391,34.25835755696036,7.672722391597599,-5.507959797107416,5.088544714450142,-3.6025501765348373,-6.403303536298843
392,-28.48967021762467,-38.8137266759719,-3.307473369057311,-6.72456007295712,-4.739374882997913,9.046521690961626
393,22.542885968842256,39.629245339786074,10.866646873707804,8.007094790505747,8.132794392251785,-5.795366157751063
394,-49.58143926634267,-6.877107254796968,4.86124809041759,-8.885866863950987,5.116094763505576,7.809173740577506
395,-14.692476940667618,-15.530891560939022,15.580591112895032,1.642955379162128,3.3085222943084602,9.388386959655584
396,-7.441610027024012,-3.3387763627448592,14.69586692939627,2.7849812044260958,4.438128712015088,5.657241653905338
397,7.466102425010818,14.847284576034905,-17.148017522416342,-3.504786840300607,-3.176184453937287,-8.892080836454427
398,-8.499494298879181,26.08429721699604,-1.8366126266422609,-2.1364838056393793,4.688347105127368,-4.07505974702254
399,13.357969110225072,32.68315396112652,15.576212063108219,7.490674051419845,9.61448907991241,-2.2067028512654874
400,6.1730032705365545,-0.9031533733568153,-24.123402409897867,-5.953191569437011,-8.309902717673108,-7.91984152166749
401,12.218923662125128,-4.067720097058639,-7.163407398049003,0.277936565792821,-3.9298993540598337,-2.5378132479478532
402,17.199494602978515,-34.84193354098325,-2.095340386135959,2.6786305769906154,-8.78821340479411,3.5397016370881964
403,38.191163941692324,-0.1618856854719546,-7.995583946271173,5.131094894863466,-6.222609507834709,-6.160206686548206
404,28.5964391433864,3.4586417347388254,9.058894028209323,8.858350952982445,0.4310564703125124,-0.6991556814214395
405,-35.6959021202248,6.550456834770259,-4.871874938008508,-9.074844161652901,3.100570008887944,0.9189303520965488
406,-56.49358476577373,-6.987501315626702,7.9585854054417515,-9.494690022198878,6.881576948214828,9.964619904563715
407,40.89882022307516,18.18462709347428,-3.0066328082150484,7.410973983326375,-1.7446699043889211,-8.476018918607302
408,-14.216581939578052,0.7317026151377561,-16.575360926906303,-8.065829208799897,-3.2796626501451076,-3.531170866526674
409,-3.3424738285928735,11.786463464224944,10.832996976620525,2.4554719213397984,5.543154610997224,1.4590283048635762
410,-0.8602518858465737,23.655108118179328,1.0213648415027707,0.12667796252299723,4.350903663551449,-3.558140238419975
411,1.6250771909018198,-0.30158970028912435,28.585150101791168,9.480162112874243,8.758810143309265,8.895543874747563
412,34.422562061301,-13.578778017648908,-7.276847264991671,4.568812244146256,-8.26761656294382,-3.1308764957545936
413,-21.456287701225826,-34.8849944385422,-6.680030253953608,-6.277789437253731,-5.841617468499136,6.153681781088693
414,24.97689347533321,-24.083866438178013,7.052820621172239,7.213581983474089,-4.416208285490493,3.6428406686357278
415,-25.48660038516627,-2.7205958779657564,16.4933839045775,-0.14077014750654726,7.112829795602188,8.255873824589429
416,8.48032279275237,-3.6203541722287618,-15.702984532326447,-2.8771837904697772,-6.156029045915115,-4.807966380940256
417,21.588111070042842,0.6535053409313051,7.670925626457796,6.643110923883235,0.24105650543891244,0.027601836482979536
418,31.402895791634812,0.9425779063250559,-15.601840006437627,1.513636841846962,-7.8703019693293985,-8.276280361302824
419,8.839153647040538,-9.797716366118513,24.349684248134256,9.718557935752049,4.592083769981574,8.445985551461508
420,-44.34290150702066,4.684992682382482,12.586967607758625,-4.976094410248928,9.647646469428743,7.556054136229406
421,11.159861011558279,27.304255518926347,-1.8266312185326878,1.593643406104439,2.926530960488879,-6.387592975177467
422,12.20921486997137,-25.92223058255816,-4.649572382892098,0.9885225415030696,-7.207021182349315,1.7751296789934283
423,38.158845583079625,-4.248340525343998,1.6284294029821242,8.448909658484766,-3.917516804034351,-2.465269491094622
424,-36.844439837778026,-25.222186910623872,-3.283006173398295,-8.749681654111134,-1.5794244160682567,7.162911677672067
425,49.226152652782666,4.330387726569281,-5.810427387798075,8.425729810721357,-5.85808713023543,-7.5763645084745885
426,-29.591138922964888,18.943547097466787,-1.911806714100961,-6.498740742484406,5.587453657542552,-0.8452229777958138
427,-12.081977487928986,-37.320918602618846,-1.7895320108276147,-2.817012865330777,-5.724108674082029,7.24221990340428
428,-25.865919632543225,49.248498292165195,-8.424213169466489,-7.922990192005646,9.059766637457415,-8.902763055279772
429,12.915302412167412,41.5909164899914,0.25262979054308765,2.530523511814904,5.93736462740365,-8.835472079657062
430,29.520780546091693,-27.985684199747666,2.9693009892153643,6.844964352055175,-6.97646062122498,2.653994578939301
431,20.227357743029273,17.311027870761272,10.806549753607397,7.422498311650568,4.073660261134391,-1.6844234882172966
432,11.24269673488573,-3.5107427789021584,10.91223324132154,5.432014413037194,1.4577441024523985,2.6262872116954377
433,26.16792969584218,24.241770774830826,-5.494735374642207,3.4391482823569763,-0.06261770244438836,-8.893883317040899
434,-23.026071539423715,8.244957753261222,8.344140175325307,-1.9934112389158383,6.209335840455907,3.233787096788344
435,24.071003206276945,9.321874477046343,-1.801787047908534,4.130584238518955,-1.2597560210072984,-4.425391858067029
436,7.943957056565734,-19.10330351075344,6.13378048518153,3.284319364349578,-2.1481916474556666,4.212873416673768
437,13.5563075433442,-52.256231874081365,4.034507315550586,3.77506618134257,-9.892377361481268,9.487307942866092
438,-7.176848588926269,14.0583518439802,-20.627280428174714,-7.828602425823696,-2.897422721079373,-8.177527696990758
439,-47.29185313032518,-5.3937849235162005,4.759306610413271,-8.334965220136306,5.113323886911733,7.190015159596726
440,25.995149908038535,-43.72062136196571,6.529181336695204,7.268527911906581,-8.568084757183506,7.003580342121381
441,-7.166176031632366,-17.54199027762187,-20.196892681400787,-7.668791800242223,-8.784899307060861,-2.187696105346384
442,-32.90289048503155,2.924161796591534,-3.2985322643859263,-7.763367742437741,2.6746525786005098,1.6988616587807641
443,18.347939167588166,-29.645958787293594,12.091833741719906,7.434077571141742,-3.198551525367275,6.998593050652705
444,4.1550162032368805,10.285775868096897,-3.543027413234677,-0.21865760155697345,0.285836590205486,-3.1176488527012243
445,-4.637560738766629,-15.769298800476221,17.33927679126488,4.1312003872529175,2.79842675618735,8.80585797962134
446,1.6499855215015853,-21.013341835596467,-9.1558367213845,-2.296309413142323,-6.5662775398685795,0.6867199028296014
447,-6.096289432728069,44.59201789107937,1.2803797528054286,-0.7881056635894303,9.230998459140242,-6.770024865168526
448,11.609515687863372,-9.567428477713449,-12.632719110405288,-1.387908512472988,-6.630567617318636,-3.1508108944569795
449,-11.522939618039755,10.781545047732807,-7.7978635352937395,-4.5094713841906975,0.6418346499208916,-2.9159802005833395
450,-27.54295772818689,-36.462754697178056,-4.959693492263446,-7.078952588354355,-4.930609335466771,7.777736152785238
451,10.872388365896157,-11.459593604818615,-0.6649153361166726,1.8717048608155213,-3.1290810690190485,0.6586417062557324
452,-13.943032124595439,-14.28539171307001,-14.840088998530272,-7.366750462711707,-5.442539878582677,-0.550301406192272
453,-17.602354282493728,-13.40300763434882,8.966625666635938,-0.7836993416211371,2.019115826314353,6.818169148268439
454,-45.44231206258301,14.173947764021548,1.5482622606146186,-9.105837877398887,7.634189287921842,2.42866336421981
455,59.543338269209855,-0.5928366159362142,-10.378045738076032,9.336421045999757,-9.85576710928797,-9.56897575441479
456,39.9316519703297,-17.268298555435926,0.12111925153246283,8.324958240669638,-7.022108921680969,-0.911754422892944
457,0.5800270154918525,-27.586589002106948,8.638749046990444,2.5778608791526736,-2.1303584148741113,7.451544576244714
458,5.598383982738532,46.860050333784926,2.028349362185592,1.635799187690953,8.506096087115282,-8.38204435679084
459,-19.788090430815373,22.89687292420647,-4.7858343630694495,-5.29433943797722,4.3706753547044475,-3.2782593723043973
460,-30.78702987114122,11.539180243395549,-1.4036718896177582,-6.597116590814062,4.522150165358475,0.6216260243106078
461,-8.356296415148858,23.894206974651105,-16.91604988664637,-6.788697476691312,-0.09483585669678973,-8.780947754387803
462,5.3076340129445985,11.328218874128769,3.338960512739342,1.9562334610133156,2.3120194294562424,-1.4100368995275154
463,3.753152734649232,-14.517357862674302,3.4100480647499936,1.6791879855688645,-1.768162336127915,3.0215466980261656
464,14.033441099728568,-25.126619892614205,12.929869057752137,6.719375781601833,-1.7773982749600687,6.882745799238485
465,-5.411881742000636,-4.72035802011537,25.304242195762043,6.518123323252649,7.455263981183759,9.548250281825087
466,-1.4204047562283058,17.546541691415324,11.986691872336976,3.1688280494055725,6.824509934913102,0.6593515657331501
467,10.424449456988954,13.748236596056937,12.38960129630924,5.7338231840165825,4.937480739335278,0.2764355730470687
468,3.413124783385298,43.69912826921481,-0.3473571421877999,0.5455780016514424,7.22792258899036,-8.314549862455124
469,-7.421053005949522,-4.5781359022555295,8.092604202693936,0.8906521714024613,2.2578912732511256,3.816480233096799
470,37.121554847247204,15.388544514020483,4.674393854074512,9.379087609223411,0.3352590933634936,-4.853221849456075
471,-0.33285092154328744,-25.183130840299217,-13.228548578000732,-3.8892341968439137,-8.676112579511344,0.4022673781558588
472,-9.595942498153125,-32.63225513453465,-9.533941708779546,-4.649425935785956,-7.742082276773317,3.6047612969615663
473,22.101583740166003,-28.086029803118095,-4.4459852472484265,2.9473542083205455,-8.82120209500384,1.2480295401211645
474,9.02941017801851,19.983061798714406,17.30087339330036,7.078537021219262,7.982253461830343,0.7796058933319507
475,-24.038687098514558,-34.11757087093765,-4.984726836631876,-6.2866098085345445,-4.88006672820071,6.871323083034049
476,32.98134037204875,26.111786236431605,5.281783371028463,8.526253113621717,2.676487862254975,-6.211981644331887
477,-27.99242495800631,45.45897621663904,-10.427529443917653,-9.24371851242511,7.73240779510062,-8.554398972456509
478,-28.913541509728507,-33.41566391094888,-9.674682028844558,-9.187692587429783,-5.73060789337331,5.706592824739953
479,-29.51528071589937,-33.13221191398813,-10.76631564272326,-9.802958166253202,-5.969262891910725,5.365752890441
480,54.277208528242404,-3.574302070838602,-6.160197481708092,9.627563713544014,-8.164251006752119,-6.686251805726955
481,15.57338199847457,10.154085684761213,20.355911134014146,9.928001854523174,6.29222348113991,2.658586602640913
482,-5.128105770252994,20.738106860374256,16.63729412585174,3.8192185672520758,9.751023557666723,1.8114561296631138
483,-14.582821211790796,40.01021871008186,-12.161659397919191,-6.581832244279779,4.608406891096381,-9.785024853838236
484,-12.05792632506791,51.54122224170477,-3.68321989536219,-3.371066916594934,9.65624189998443,-9.378741346853044
485,41.93221277582742,26.838621192896813,-0.03738043587816797,8.777615126355453,0.4188576032768161,-9.415081943700285
486,8.219019181021306,1.1026048162160942,9.287301392328846,4.289894349940823,2.044572210632328,1.678869867110249
487,-34.20320306024787,-18.4751407939562,-6.635822672942403,-9.385570084263934,-1.6761042528875407,4.494649986794965
488,-11.926601142515432,4.075958051555652,23.23529954002992,4.449068226161257,9.43723164017441,7.626410644468148
489,-0.5025156683493845,28.728512382771957,8.408048515933766,2.3012870606147864,7.737129256070229,-2.283286704259611
490,17.2666808516091,-28.20510585204653,-7.9111791050661555,1.01978547691993,-9.596943823878854,0.7409388913686126
491,7.168724960483474,11.81558693781432,21.6783414718696,8.217353507154243,8.08725015869615,3.5934086201173336
492,-3.1457706836928487,-31.35401821824741,3.7816660998640446,0.4766048118115336,-3.835338526752425,6.943032510007821
493,12.803306619255936,-23.772542614815713,-8.05068888827282,0.1371397870647595,-8.062272724625192,0.3979472825702235
494,-31.327944012736552,26.956178448455006,-1.81598544529063,-6.8627757438440895,7.38615919678179,-1.9732411017733291
495,14.005884641294262,-13.999762760234642,-12.484550463808837,-0.891236460806546,-7.7641548963945155,-2.5909640235719777
496,-34.39255270823665,-6.068717730021728,14.908582722002578,-2.285870125197431,6.920949692054037,9.566071714012864
497,34.17884378123054,11.599986026267931,-5.036569358505281,5.221416537721684,-2.78424027232467,-7.010748638945965
498,-47.56890541027041,-0.7641243320116935,5.660630564775443,-8.065415693125203,6.308512911407618,6.607266356501285
499,36.368611118359304,23.788997603308168,3.6591239532550306,8.772700315692095,1.495756087571852,-6.689459421341666
500,-13.240529199317635,3.157196571160025,17.31371999593499,2.42121238732447,7.159221755704767,5.919040356986947
501,23.844756746092095,5.273618345089915,-11.90030110937126,1.132443635056319,-4.922225579078332,-6.929390378001388
502,29.1115275917089,26.04659433018901,7.164835210911804,8.260732012981528,3.602980508249157,-5.166598690076578
503,-22.802911913776718,4.916692035821542,-8.533487208494451,-7.224664933089693,0.5393692744665746,-1.0684513133124298
504,16.966609686810145,3.8413014929329927,16.189452453229734,8.6154163956802,3.678746684234257,2.371728507680384
505,-12.75372032585948,-30.640361400820126,-11.937671953132039,-6.096202827733743,-7.815686863884618,2.8637942746994867
506,4.07503630010406,-5.3704368211700135,26.489162106033305,9.291015271612036,6.6318933359526575,8.901012928741544
507,-28.975285476622872,28.335468614793108,-2.4187883739861573,-6.5314866008280585,7.176526759442826,-2.605371066500637
508,12.861117120667164,-36.688974717384994,-1.3225162679154367,2.063979551903932,-8.343829856463593,4.5382451052114625
509,21.68087865331625,-42.63329807719821,4.118802415355632,5.485256539132784,-8.701550084014151,6.4536489704791045
510,-1.3422099247352692,-19.766241454727307,-2.4337641263484646,-0.9427011529037053,-3.87350626518129,2.6946021638738493
511,2.425804202979135,48.23955083598672,1.0726482468812844,0.7614581786012398,8.855194532959235,-8.648937212208665
512,-7.656134682999822,37.29607354569939,-8.156244909642805,-3.831820488175321,4.648636694162779,-8.475492387207776
513,-6.157293194170881,-14.575725482434393,-2.091142279266407,-1.760534461131801,-2.4117241327938865,2.389260126790468
514,44.4703885025286,26.69618505872758,0.5669914691392552,9.706602525158125,0.3271816112934278,-9.480568083989606
515,12.608916143792097,-12.468947501810245,7.8152232213086235,4.739729085268216,-1.0160226747212704,3.1013178759786726
516,-34.0263646438904,35.41378287809433,-7.599247577654384,-9.735769839731054,7.38587762546706,-4.890634324557399
517,39.703968621233194,29.000122162091724,0.4492992329178307,8.39201201603969,1.121540383264982,-9.422669846034786
518,2.383861367140989,-3.968476797591343,-25.85733047815257,-7.414137050565972,-9.184782160195113,-7.447320548507522
519,6.906334260575125,-21.28113642695268,18.822263848907017,7.115748417120752,1.199962924324062,9.129974457490682
520,39.10610969107243,-28.687311925050974,3.162695643598488,9.302217385043043,-8.208999865019297,1.9023383078654081
521,-42.70604908556192,-7.735192713589888,-1.0076351770272431,-9.402086277527971,2.5011357673256143,5.203683054328996
522,-26.408081583003927,-50.09904952506816,-6.956225400951233,-7.5194865116032865,-8.452953579703353,9.942066214617604
523,1.7681173667073153,33.62221963342269,-4.002830485415707,-0.7995283422982524,4.306133606023526,-7.3199275109581325
524,22.538441263927197,-4.541465142821874,6.0552137990641715,6.31021808250167,-1.1561738813790683,0.32939956687163807
525,-17.018453605443828,17.89815079532616,3.056757548947192,-2.363824132453061,5.643930067176115,-0.4537973919528415
526,18.091415051952715,44.295055537524625,1.5080285945268255,3.9250839231341814,6.300303557915761,-9.65740081206267
527,16.710980088185366,-1.3578232879936891,-17.442413235884068,-1.790867771137414,-7.246342872783664,-6.699911296965418
528,24.46529927648977,-38.151673540748654,9.345641456777422,7.918440714854942,-6.228261488329667,7.042437784486772
529,16.765200139743804,-36.04478404700954,13.292400473480457,7.486244838660106,-3.7854330509131433,9.013167748973935
530,0.8200959974347901,-12.981007305857554,-22.80452031406455,-6.709861047959205,-9.85761998891775,-4.541484095220909
531,-35.59876276005408,-23.263286485418277,-6.142482193466318,-9.565428637970154,-2.195496503084124,5.673755829323445
532,-35.94767302757094,-14.937886818072943,-2.7203754321625055,-8.303457013796072,0.18040274421421643,5.265176013500618
533,-4.555610880387135,-39.07748405131433,-1.4335700016247426,-1.26749719775869,-6.785082112572846,6.843767957008843
534,-23.420431296803258,5.9186578700912875,-1.4011394771468766,-4.988637876151428,2.810752132465117,0.8461810308198192
535,-36.63911074864406,10.17718634937912,5.083343543532621,-5.734963701475129,7.026615691919062,3.281598666428751
536,-30.128436848955168,12.148798434754008,-6.690121574817453,-8.3376794352373,2.9704028351765146,-1.03725649831064
537,13.919288419459082,47.51462274643517,5.232438514979583,4.211917028719014,8.819867464427464,-8.362054597346454
538,12.326148683806041,40.0337012454406,4.090327282745145,3.5457592503333046,6.999683036241969,-7.012524651337209
539,-44.60298713866206,26.87175455542421,-0.38377838997043273,-9.66695738491296,9.61661647388133,-0.2915148042959288
540,1.001329557938826,-7.011345783095933,19.798762475521485,6.104895967684698,4.490049605412985,7.146173558364108
541,-38.56310823223201,22.600093500569447,2.6997750961286835,-6.969651742847775,9.04816317736504,0.7093248630178657
542,-33.12919029191095,3.86356998080458,-1.9725155892015822,-7.339376058335354,3.24620340750905,1.9454554949481775
543,-18.639323066531084,32.1237167836706,-2.6336297347829403,-4.379944375605611,6.6647117843168076,-4.351444563778799
544,-11.110881033225633,-3.315297662311991,-19.721041276721955,-8.472119781059098,-5.279518950883446,-4.087262993777556
545,37.663114286015286,33.10648980367216,4.407602209984979,9.417653135372465,3.1474042460865164,-8.522972273457594
546,24.49100306904921,6.613251110244963,-18.210916407879733,-0.5329813556053828,-6.8126829050147775,-9.697739934987485
547,-0.6982535558112994,31.726021238343204,11.819530347367706,3.261865332160843,9.771836689891735,-1.7802494462345297
548,37.519942747316016,-4.3949976815960206,-1.5812130542600524,7.117714838794683,-4.866165234927193,-3.3201268061407285
549,-10.160948670143513,24.226021124527634,0.226452978835336,-1.8614126471164276,5.174009802778972,-2.97236180931864
550,-34.36020701774694,24.399542212131763,-5.244719294906217,-8.869506046521913,6.04829785188867,-2.2449608455649672
551,-25.041342178585126,22.59409424266931,-0.22694103712061198,-4.9591473777268735,6.338469459866655,-1.396892593087797
552,-4.133127282290485,-24.080915450295258,-8.82811624243771,-3.3299644992477067,-6.402044188966752,1.8341910751437513
553,28.43911155088837,6.955748173066713,-10.115797364839967,2.524931123984109,-4.540338874916796,-7.180856002410909
554,27.921553830672867,18.23651070941167,-8.877215582877733,2.785672012235011,-2.180546651387038,-9.09248366192605
555,-45.65501767493886,-7.1929130227849,9.90110302186227,-6.127927353477862,6.271884887958159,9.31800600828947
556,-4.898271544562649,-42.45017969587236,0.6796621222926138,-0.7319699086663061,-6.688729959400252,8.354884149180329
557,-15.516008889963606,-14.661471015937853,-10.416148547077661,-6.202797291649535,-3.9674797711938474,0.91206217831723
558,-44.59635256150613,-25.635547591237675,-0.4806959033486393,-9.70563122315675,-0.11764669547621054,9.282732976927882
559,6.479659731444549,36.94568913378487,-1.2410717326075087,0.8717684579041158,5.278925918852602,-7.580797582980345
560,19.56045188380759,24.805299924509256,-6.4091579116051225,1.8854378418786428,0.39381827927262414,-8.51906907078817
561,-43.3979216814029,-3.3934495863439587,12.235006291905702,-4.888643201739445,7.584488140124066,9.07126641777855
562,9.716809420847998,22.373712749316613,10.825818579550683,5.079916159517641,6.117540796641379,-1.5128262566105573
563,28.293596850332726,18.038689318242728,0.18366803765044892,5.638405218818763,0.33016221179784466,-5.839445803356806
564,35.28814422498778,-7.802553092278231,-4.692144612593031,5.569423437632091,-6.269556277134147,-3.4389999326604626
565,9.930705406485291,-1.657814896720108,-11.655899369314758,-1.4285376953109559,-4.646950581840825,-4.058566030638506
566,-23.126976852198467,29.55841720113807,-6.508844957106362,-6.5965949634522225,5.38650747736388,-4.628969740827909
567,10.077781449719392,20.63658375365383,20.22842008605355,8.402809596321713,9.120699055035452,1.405477538366359
568,13.881959905169712,16.369097894737106,-12.23373929936131,-0.8435045373936294,-2.1097683825621205,-8.162576681499136
569,-14.338141801838582,-32.22157044990073,-16.217900914342174,-7.963119914332126,-9.63466066461307,2.038923571946567
570,-0.3203545539050042,22.928704052773984,12.473315955262148,3.531409099104504,7.978434101620216,-0.18606139948272116
571,24.524348236664455,18.732221640840653,5.276343144944028,6.49421992598052,2.2560146380571098,-3.968856764859172
572,9.363405120872837,19.29596414328688,1.7374331491522472,2.2742691049980017,2.7914313652650975,-3.6105375445457604
573,30.410717900439696,30.46674865238162,5.430309995685077,7.936279351363233,3.7183071968236288,-6.7231838945493045
574,-39.85191547644962,28.392478499336676,0.5671208281352199,-8.04635838782577,9.71899570439819,-0.7193426468944892
575,-5.2231818944204385,-11.059933274856204,1.41535732442575,-0.5848653284979157,-0.9144408687269152,2.728551173997161
576,5.684946557913706,8.71676931490751,23.395324060197083,8.493969219658673,8.245803428838382,4.816781569585078
577,21.588747970949374,-49.46231821834561,5.6271297026532885,5.957004706454402,-9.669921696799552,8.418458921649933
578,20.06361462685559,3.4036741045483474,1.3318671309159087,4.2717987226935925,-0.9603993700574271,-2.084031119361698
579,-41.83891945031779,12.222964917783806,6.394275438576616,-6.450991357594599,8.575618801274892,3.8388556123114537
580,-44.47900538989978,-10.613344521810472,9.688255478015453,-5.938801048921634,5.425457930956599,9.88719483577136
581,-31.162042901263998,16.366048209286305,2.2257586408284826,-5.4775900889910485,6.642785624641352,0.8960249441440311
582,-31.812474755703942,-0.33976773292756235,18.29774885990267,-0.8240608850196285,9.089477970649188,9.247330100890366
583,-0.28874060172252847,-45.44272268280601,4.253968538543942,1.1510123458514858,-6.582722851845011,9.86359867156581
584,-24.56780195255304,17.501151298497753,5.685897806236339,-3.066345242708188,7.311200146221154,1.0683662196001933
585,42.13035170681697,-5.819392055622342,2.427052039345408,9.832852741090083,-4.3542313481172386,-2.3544583661781937
586,48.599566376069255,11.187585981267597,-4.89173634547015,8.618298492866721,-4.248774452763722,-8.634858971681336
587,-20.80202213030962,-30.82953255341306,-2.5642292992537774,-4.805681523023047,-3.882950807353714,6.679478417720304
588,8.924818022007017,24.46990791480461,-12.97957959759987,-2.0000690625922584,-0.5169046963520891,-9.651570191980008
589,-18.31252549605128,13.863752207647014,-4.337137080998542,-4.841139281360807,2.795662123981881,-1.7723495278922776
590,21.775511012245246,-10.853961667112287,4.907209459121709,5.761565250067148,-2.4592922585671584,1.1094165958753202
