,B_x,B_y,B_z,V_1,V_2,V_3
1057,13.870068788771864,24.023663846628175,-9.246712525847903,0.0,0.0,-8.708414872798434
1058,13.819742041488253,23.93649536335329,-9.213161360992165,0.0,0.0,-8.669275929549903
1059,13.769278231162934,23.84908947992632,-9.179518820775286,0.0,0.0,-8.63013698630137
1060,13.718677487049584,23.7614464202212,-9.14578499136638,0.0,0.0,-8.590998043052839
1061,13.667939942843491,23.673566415804974,-9.11195996189565,0.0,0.0,-8.551859099804306
1062,13.61706573669934,23.58544970596857,-9.078043824466219,0.0,0.0,-8.512720156555773
1063,13.566055011248757,23.497096537757216,-9.04403667416583,0.0,0.0,-8.473581213307241
1064,13.514907913617678,23.4085071660005,-9.009938609078446,0.0,0.0,-8.434442270058709
1065,13.46362459544346,23.319681853342033,-8.97574973029563,0.0,0.0,-8.395303326810176
1066,13.412205212891793,23.23062087026873,-8.941470141927855,0.0,0.0,-8.356164383561644
1067,13.360649926673377,23.141324495139674,-8.907099951115578,0.0,0.0,-8.317025440313111
1068,13.30895890206038,23.051793014214677,-8.872639268040249,0.0,0.0,-8.277886497064578
1069,13.257132308902674,22.962026721682324,-8.838088205935112,0.0,0.0,-8.238747553816047
1070,13.20517032164379,22.872025919687694,-8.803446881095853,0.0,0.0,-8.199608610567514
1071,13.153073119336698,22.781790918359615,-8.768715412891131,0.0,0.0,-8.160469667318983
1072,13.100840885659293,22.69132203583754,-8.733893923772856,0.0,0.0,-8.12133072407045
1073,13.048473808929673,22.600619598297975,-8.698982539286444,0.0,0.0,-8.082191780821917
1074,12.995972082121138,22.509683939980498,-8.663981388080755,0.0,0.0,-8.043052837573386
1075,12.943335902876964,22.41851540321328,-8.628890601917973,0.0,0.0,-8.003913894324853
1076,12.890565473524902,22.327114338438285,-8.593710315683262,0.0,0.0,-7.964774951076321
1077,12.837661001091433,22.23548110423589,-8.558440667394283,0.0,0.0,-7.925636007827789
1078,12.784622697315745,22.14361606734913,-8.523081798210493,0.0,0.0,-7.886497064579256
1079,12.731450778663469,22.05151960270747,-8.487633852442306,0.0,0.0,-7.847358121330724
1080,12.678145466340117,21.959192093450092,-8.452096977560073,0.0,0.0,-7.808219178082192
1081,12.624706986304263,21.866633930948737,-8.416471324202835,0.0,0.0,-7.76908023483366
1082,12.571135569280475,21.773845514830075,-8.380757046186977,0.0,0.0,-7.729941291585128
1083,12.517431450771898,21.680827252997524,-8.344954300514594,0.0,0.0,-7.690802348336595
1084,12.463594871072646,21.58757956165269,-8.309063247381758,0.0,0.0,-7.651663405088063
1085,12.409626075279839,21.494102865316236,-8.27308405018655,0.0,0.0,-7.612524461839531
1086,12.35552531330538,21.400397596848283,-8.237016875536915,0.0,0.0,-7.573385518590998
1087,12.301292839887434,21.30646419746827,-8.200861893258288,0.0,0.0,-7.534246575342466
1088,12.246928914601629,21.21230311677438,-8.164619276401078,0.0,0.0,-7.495107632093934
1089,12.192433801871926,21.11791481276234,-8.128289201247945,0.0,0.0,-7.4559686888454015
1090,12.137807770981231,21.02329975184383,-8.091871847320816,0.0,0.0,-7.4168297455968695
1091,12.083051096081666,20.92845840886425,-8.055367397387773,0.0,0.0,-7.3776908023483365
1092,12.02816405620455,20.833391267120028,-8.018776037469694,0.0,0.0,-7.3385518590998045
1093,11.973146935270071,20.73809881837535,-7.982097956846708,0.0,0.0,-7.299412915851272
1094,11.918000022096626,20.642581562878355,-7.9453333480644135,0.0,0.0,-7.260273972602739
1095,11.862723610409889,20.546840009376833,-7.908482406939924,0.0,0.0,-7.221135029354207
1096,11.8073179988515,20.450874675133278,-7.871545332567659,0.0,0.0,-7.181996086105675
1097,11.751783490987469,20.35468608593944,-7.8345223273249776,0.0,0.0,-7.142857142857143
1098,11.696120395316266,20.258274776130346,-7.797413596877503,0.0,0.0,-7.103718199608611
1099,11.640329025276532,20.161641288597654,-7.760219350184354,0.0,0.0,-7.064579256360078
1100,11.584409699254524,20.064786174802524,-7.72293979950301,0.0,0.0,-7.025440313111546
1101,11.528362740591158,19.967709994787864,-7.685575160394099,0.0,0.0,-6.986301369863014
1102,11.472188477588766,19.87041331718999,-7.64812565172584,0.0,0.0,-6.947162426614481
1103,11.41588724351751,19.772896719249744,-7.610591495678338,0.0,0.0,-6.908023483365949
1104,11.359459376621407,19.675160786822957,-7.572972917747599,0.0,0.0,-6.868884540117417
1105,11.302905220124048,19.577206114390332,-7.535270146749359,0.0,0.0,-6.829745596868885
1106,11.246225122233982,19.479033305066757,-7.49748341482265,0.0,0.0,-6.790606653620353
1107,11.189419436149699,19.380642970609973,-7.459612957433128,0.0,0.0,-6.75146771037182
1108,11.1324885200643,19.28203573142862,-7.421659013376197,0.0,0.0,-6.712328767123288
1109,11.075432737169795,19.18321221658972,-7.383621824779856,0.0,0.0,-6.673189823874756
1110,11.018252455661028,19.084173063825443,-7.345501637107348,0.0,0.0,-6.634050880626223
1111,10.96094804873929,18.98491891953939,-7.307298699159521,0.0,0.0,-6.594911937377691
1112,10.903519894615481,18.885450438812057,-7.269013263076988,0.0,0.0,-6.555772994129159
1113,10.845968376513003,18.785768285405844,-7.230645584341997,0.0,0.0,-6.516634050880627
1114,10.788293882670198,18.68587313176929,-7.19219592178013,0.0,0.0,-6.477495107632095
1115,10.730496806342483,18.585765659040753,-7.153664537561655,0.0,0.0,-6.438356164383562
1116,10.672577545804058,18.48544655705138,-7.115051697202703,0.0,0.0,-6.3992172211350296
1117,10.61453650434925,18.38491652432744,-7.0763576695661605,0.0,0.0,-6.3600782778864975
1118,10.556374090293504,18.284176268092036,-7.037582726862332,0.0,0.0,-6.3209393346379645
1119,10.498090716973968,18.183226504266088,-6.998727144649308,0.0,0.0,-6.2818003913894325
1120,10.439686802749682,18.082067957468734,-6.9597912018331165,0.0,0.0,-6.2426614481409
1121,10.381162771001405,17.980701361016944,-6.9207751806676,0.0,0.0,-6.203522504892368
1122,10.322519050131051,17.8791274569246,-6.881679366754031,0.0,0.0,-6.164383561643836
1123,10.263756073560716,17.7773469959008,-6.842504049040472,0.0,0.0,-6.125244618395303
1124,10.204874279731328,17.67536073734751,-6.803249519820883,0.0,0.0,-6.086105675146771
1125,10.145874112100895,17.573169449356513,-6.763916074733925,0.0,0.0,-6.046966731898239
1126,10.08675601914235,17.470773908705734,-6.724504012761563,0.0,0.0,-6.007827788649706
1127,10.027520454341017,17.36817490085479,-6.6850136362273425,0.0,0.0,-5.968688845401174
1128,9.968167876191652,17.265373219939885,-6.645445250794431,0.0,0.0,-5.929549902152642
1129,9.908698748195087,17.162369668768022,-6.605799165463386,0.0,0.0,-5.89041095890411
1130,9.849113538854485,17.059165058810468,-6.56607569256965,0.0,0.0,-5.851272015655578
1131,9.789412721671157,16.955760210195564,-6.5262751477807655,0.0,0.0,-5.812133072407045
1132,9.729596775140012,16.852155951700798,-6.486397850093339,0.0,0.0,-5.772994129158513
1133,9.669666182744546,16.74835312074415,-6.446444121829691,0.0,0.0,-5.733855185909981
1134,9.609621432951458,16.644352563374763,-6.406414288634305,0.0,0.0,-5.694716242661448
1135,9.549463019204852,16.540155134262893,-6.3663086794699,0.0,0.0,-5.655577299412916
1136,9.48919143991999,16.43576169668909,-6.326127626613322,0.0,0.0,-5.616438356164384
1137,9.428807198476651,16.33117312253272,-6.2858714656510974,0.0,0.0,-5.577299412915852
1138,9.368310803212074,16.22639029225971,-6.245540535474712,0.0,0.0,-5.53816046966732
1139,9.30770276741349,16.121414094909603,-6.205135178275657,0.0,0.0,-5.499021526418787
1140,9.246983609310192,16.016245428081884,-6.164655739540124,0.0,0.0,-5.459882583170255
1141,9.186153852065223,15.91088519792152,-6.124102568043476,0.0,0.0,-5.420743639921723
1142,9.125214023766624,15.805334319103821,-6.083476015844412,0.0,0.0,-5.38160469667319
1143,9.064164657418265,15.699593714818578,-6.042776438278837,0.0,0.0,-5.342465753424658
1144,9.003006290930228,15.593664316753381,-6.002004193953483,0.0,0.0,-5.3033268101761255
1145,8.94173946710879,15.48754706507628,-5.9611596447391895,0.0,0.0,-5.264187866927593
1146,8.880364733645962,15.381242908417661,-5.92024315576397,0.0,0.0,-5.225048923679061
1147,8.818882643108598,15.274752803851397,-5.879255095405729,0.0,0.0,-5.185909980430528
1148,8.757293752927087,15.16807771687524,-5.838195835284723,0.0,0.0,-5.146771037181996
1149,8.695598625383585,15.061218621390456,-5.7970657502557215,0.0,0.0,-5.107632093933464
1150,8.633797827599851,14.954176499680736,-5.755865218399897,0.0,0.0,-5.068493150684931
1151,8.571891931524624,14.846952342390367,-5.7145946210164125,0.0,0.0,-5.029354207436399
1152,8.50988151392058,14.7395471485016,-5.673254342613719,0.0,0.0,-4.990215264187867
1153,8.447767156350846,14.63196192531132,-5.631844770900562,0.0,0.0,-4.951076320939335
1154,8.385549445165074,14.524197688406915,-5.590366296776712,0.0,0.0,-4.911937377690803
1155,8.323228971485097,14.416255461641436,-5.548819314323394,0.0,0.0,-4.87279843444227
1156,8.260806331190155,14.308136277108002,-5.507204220793435,0.0,0.0,-4.833659491193738
1157,8.198282124901636,14.199841175113367,-5.465521416601089,0.0,0.0,-4.794520547945206
1158,8.135656957967441,14.09137120415086,-5.4237713053116225,0.0,0.0,-4.755381604696673
1159,8.072931440445876,13.982727420872456,-5.381954293630579,0.0,0.0,-4.716242661448141
1160,8.010106187089114,13.873910890060156,-5.3400707913927405,0.0,0.0,-4.677103718199609
